company,year,text,label,score,score_diff,all_labels,all_scores,text_short
BMWGroup,2023,"Umweltziel II: ""Anpassung an den Klimawandel""",konkrete Maßnahme,0.9982435703277588,0.9971140222623944,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9982435703277588, 0.0011295480653643608, 0.0006268490105867386]","Umweltziel II: ""Anpassung an den Klimawandel"""
BMWGroup,2023,"""Übergang zu einer Kreislaufwirtschaft""",konkrete Maßnahme,0.9273212552070618,0.8592049926519394,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9273212552070618, 0.06811626255512238, 0.004562390968203545]","""Übergang zu einer Kreislaufwirtschaft"""
BMWGroup,2023,"* I ""Klimaschutz""",konkrete Maßnahme,0.9790842533111572,0.9621309023350477,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9790842533111572, 0.016953350976109505, 0.003962408751249313]","* I ""Klimaschutz"""
BMWGroup,2023,"* II ""Anpassung an den Klimawandel""",konkrete Maßnahme,0.9688706994056702,0.9408130589872599,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9688706994056702, 0.0280576404184103, 0.0030716804321855307]","* II ""Anpassung an den Klimawandel"""
BMWGroup,2023,"* IV ""Übergang zu einer Kreislaufwirtschaft""",konkrete Maßnahme,0.9820511937141418,0.9666285822167993,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9820511937141418, 0.015422611497342587, 0.0025262923445552588]","* IV ""Übergang zu einer Kreislaufwirtschaft"""
BMWGroup,2023,"Wirtschaftstätigkeit vermeidet erhebliche Beeinträchtigungen der weiteren Umweltziele Unternehmen etabliert Mindestschutzverfahren betreffend Menschenrechte, Bestechung und Korruption, Besteuerung und fairen Wettbewerb",konkrete Maßnahme,0.9978005290031433,0.996346550877206,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9978005290031433, 0.001453978125937283, 0.0007455259328708053]",Wirtschaftstätigkeit vermeidet erhebliche Beeinträchtigungen der weiteren Umweltziele Unternehmen etabliert Mindestschutzverfahren betreffend Menschen
BMWGroup,2023,Vermeidung erheblicher Beeinträchtigungen der weiteren Umweltziele jeweils auf Basis spezifischer Anforderungen für jede relevante Wirtschaftstätigkeit,konkrete Maßnahme,0.9982406497001648,0.9971805764362216,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9982406497001648, 0.0010600732639431953, 0.0006992985145188868]",Vermeidung erheblicher Beeinträchtigungen der weiteren Umweltziele jeweils auf Basis spezifischer Anforderungen für jede relevante Wirtschaftstätigkei
BMWGroup,2023,Wesentlicher Beitrag zur Erfüllung des Umweltziels,konkrete Maßnahme,0.9994093775749207,0.9989686807093676,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994093775749207, 0.00044069686555303633, 0.00014993955846875906]",Wesentlicher Beitrag zur Erfüllung des Umweltziels
BMWGroup,2023,Umweltziele der EU-Taxonomie VI V I II IV,konkrete Maßnahme,0.9975500702857971,0.9960027070483193,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9975500702857971, 0.001547363237477839, 0.0009025689796544611]",Umweltziele der EU-Taxonomie VI V I II IV
BMWGroup,2023,Klimaschutz,konkrete Maßnahme,0.9809250235557556,0.9643562380224466,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9809250235557556, 0.016568785533308983, 0.002506204880774021]",Klimaschutz
BMWGroup,2023,Anpassung an den Klimawandel,konkrete Maßnahme,0.9611819386482239,0.9263073839247227,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9611819386482239, 0.034874554723501205, 0.003943505696952343]",Anpassung an den Klimawandel
BMWGroup,2023,III Schutz und Wiederherstellung der Biodiversität und der Ökosysteme,konkrete Maßnahme,0.9673348069190979,0.9475310258567333,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9673348069190979, 0.019803781062364578, 0.012861421331763268]",III Schutz und Wiederherstellung der Biodiversität und der Ökosysteme
BMWGroup,2023,Nachhaltige Nutzung und Schutz von Wasserund Meeresressourcen,konkrete Maßnahme,0.9801842570304871,0.9697737172245979,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9801842570304871, 0.01041053980588913, 0.009405138902366161]",Nachhaltige Nutzung und Schutz von Wasserund Meeresressourcen
BMWGroup,2023,Übergang zu einer Kreislaufwirtschaft,konkrete Maßnahme,0.8968474268913269,0.8073127940297127,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8968474268913269, 0.08953463286161423, 0.013617907650768757]",Übergang zu einer Kreislaufwirtschaft
BMWGroup,2023,Vermeidung und Verminderung von Umweltverschmutzung,konkrete Maßnahme,0.9654579162597656,0.938625929877162,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9654579162597656, 0.026831986382603645, 0.007710047997534275]",Vermeidung und Verminderung von Umweltverschmutzung
BMWGroup,2023,PHEV <50 g CO2/km WLTP bis 2025) und emissionsfreien (BEV und Motorräder mit 0 g CO2/km),konkrete Maßnahme,0.8642472624778748,0.7803712636232376,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8642472624778748, 0.08387599885463715, 0.051876749843358994]",PHEV <50 g CO2/km WLTP bis 2025) und emissionsfreien (BEV und Motorräder mit 0 g CO2/km)
BMWGroup,2023,"* ""die Durchführung einer umfassenden Klimarisiko- und Vulnerabilitätsbewertung""",konkrete Maßnahme,0.9960394501686096,0.9940243640448898,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9960394501686096, 0.0020150861237198114, 0.001945474068634212]","* ""die Durchführung einer umfassenden Klimarisiko- und Vulnerabilitätsbewertung"""
BMWGroup,2023,"* ""die physischen Klimarisiken an allen wesentlichen Produktionsstandorten der BMW Group betrachtet""",konkrete Maßnahme,0.575402557849884,0.3195700943470001,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.575402557849884, 0.2558324635028839, 0.16876500844955444]","* ""die physischen Klimarisiken an allen wesentlichen Produktionsstandorten der BMW Group betrachtet"""
BMWGroup,2023,"* ""eine Bewertung potenzieller Schäden durch den Klimawandel vorgenommen.""",konkrete Maßnahme,0.7857360243797302,0.6163885146379471,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7857360243797302, 0.16934750974178314, 0.04491646587848663]","* ""eine Bewertung potenzieller Schäden durch den Klimawandel vorgenommen."""
BMWGroup,2023,Schutz von Biodiversität und Ökosystemen,konkrete Maßnahme,0.9761064052581787,0.9635766921564937,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9761064052581787, 0.012529713101685047, 0.011363956145942211]",Schutz von Biodiversität und Ökosystemen
BMWGroup,2023,Die DNSH-Anforderungen zu den Umweltzielen III und VI werden für die Wirtschaftstätigkeit CCM 3.3 erfüllt.,konkrete Maßnahme,0.9984588623046875,0.9971289418172091,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9984588623046875, 0.0013299204874783754, 0.0002112475485773757]",Die DNSH-Anforderungen zu den Umweltzielen III und VI werden für die Wirtschaftstätigkeit CCM 3.3 erfüllt.
BMWGroup,2023,"den Einsatz von Sekundärrohstoffen in unseren Produkten,",unsicher,0.4231569766998291,0.05335134267807007,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4231569766998291, 0.36980563402175903, 0.20703740417957306]","den Einsatz von Sekundärrohstoffen in unseren Produkten,"
BMWGroup,2023,"recyclingförderliche Produktgestaltung,",konkrete Maßnahme,0.9774892330169678,0.9623836362734437,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9774892330169678, 0.015105596743524075, 0.0074051436968147755]","recyclingförderliche Produktgestaltung,"
BMWGroup,2023,ein Abfallmanagement an unseren Produktionsstandorten im Sinne der Abfallhierarchie sowie eine systematische Erfassung bedenklicher Stoffe über die gesamte Lieferkette hinweg,konkrete Maßnahme,0.9512015581130981,0.9220965672284365,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9512015581130981, 0.029104990884661674, 0.019693421199917793]",ein Abfallmanagement an unseren Produktionsstandorten im Sinne der Abfallhierarchie sowie eine systematische Erfassung bedenklicher Stoffe über die ge
BMWGroup,2023,In Bezug auf die Nutzungsphase sowie das Recycling von BMW Group Fahrzeugen (Wirtschaftstätigkeit CCM 6.5) sind entsprechende Prozesse zur Einhaltung der Recyclingvorgaben eingerichtet sowie Abfallbewirtschaftungsmaßnahmen in der Wartung als auch am Ende des Lebenszyklus etabliert,konkrete Maßnahme,0.9979914426803589,0.9966332765761763,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9979914426803589, 0.001358166104182601, 0.0006503836484625936]",In Bezug auf die Nutzungsphase sowie das Recycling von BMW Group Fahrzeugen (Wirtschaftstätigkeit CCM 6.5) sind entsprechende Prozesse zur Einhaltung 
BMWGroup,2023,Luftschadstoffemissionen im realen Fahrbetrieb können nur für ausgewählte Modelle auf 80% des Grenzwertes abgesenkt werden.,unsicher,0.4618908166885376,0.13340020179748535,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.4618908166885376, 0.32849061489105225, 0.20961858332157135]",Luftschadstoffemissionen im realen Fahrbetrieb können nur für ausgewählte Modelle auf 80% des Grenzwertes abgesenkt werden.
BMWGroup,2023,DNSH-Anforderungen zum Umweltziel V werden für die Wirtschaftstätigkeit CCM 3.3 erfüllt.,konkrete Maßnahme,0.9967601895332336,0.9938031230121851,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9967601895332336, 0.002957066521048546, 0.00028267467860132456]",DNSH-Anforderungen zum Umweltziel V werden für die Wirtschaftstätigkeit CCM 3.3 erfüllt.
BMWGroup,2023,Die Einhaltung von Menschenrechten.,konkrete Maßnahme,0.7486552000045776,0.5718728750944138,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7486552000045776, 0.17678232491016388, 0.07456251978874207]",Die Einhaltung von Menschenrechten.
BMWGroup,2023,"Die BMW Group hat sich verpflichtet, die folgenden Standards zum Mindestschutz einzuhalten:",unsicher,0.5051107406616211,0.09765437245368958,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5051107406616211, 0.4074563682079315, 0.08743288367986679]","Die BMW Group hat sich verpflichtet, die folgenden Standards zum Mindestschutz einzuhalten:"
BMWGroup,2023,- den Leitsätzen für multinationale Unternehmen der OECD,unsicher,0.5059077739715576,0.08894577622413635,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5059077739715576, 0.41696199774742126, 0.07713022083044052]",- den Leitsätzen für multinationale Unternehmen der OECD
BMWGroup,2023,- den UN-Leitprinzipien für Wirtschaft und Menschenrechte (UN Guiding Principles on Business and Human Rights),unsicher,0.4600578844547272,0.033742040395736694,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4600578844547272, 0.4263158440589905, 0.11362628638744354]",- den UN-Leitprinzipien für Wirtschaft und Menschenrechte (UN Guiding Principles on Business and Human Rights)
BMWGroup,2023,- den zehn Prinzipien des UN Global Compact,konkrete Maßnahme,0.7040848135948181,0.47258149087429047,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7040848135948181, 0.23150332272052765, 0.06441183388233185]",- den zehn Prinzipien des UN Global Compact
BMWGroup,2023,Anteil (BEV + PHEV [<50 g CO2 ]) x Umsatz des Segments Automobile (Periode 2024–2029),konkrete Maßnahme,0.7123350501060486,0.529213547706604,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7123350501060486, 0.18312150239944458, 0.10454346984624863]",Anteil (BEV + PHEV [<50 g CO2 ]) x Umsatz des Segments Automobile (Periode 2024–2029)
BMWGroup,2023,Verbesserung aller drei Leistungsindikatoren für das Berichtsjahr 2023,konkrete Maßnahme,0.6012156009674072,0.2825354337692261,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6012156009674072, 0.31868016719818115, 0.08010422438383102]",Verbesserung aller drei Leistungsindikatoren für das Berichtsjahr 2023
BMWGroup,2023,"Vermeidung und Verminderung der Umweltverschmutzung""",konkrete Maßnahme,0.9716120362281799,0.9501253571361303,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9716120362281799, 0.0214866790920496, 0.006901170592755079]","Vermeidung und Verminderung der Umweltverschmutzung"""
BMWGroup,2023,"CapEx-Plan für Umweltziel I ""Klimaschutz"" Für Investitions- und Betriebsausgaben, die zu einer Ausweitung von taxonomiekonformen Wirtschaftstätigkeiten führen oder die Umwandlung taxonomiefähiger in taxonomiekonforme Wirtschaftstätigkeiten ermöglichen, muss ein CapEx-Plan aufgestellt werden.",konkrete Maßnahme,0.9996646642684937,0.9993871916958597,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996646642684937, 0.0002774725726339966, 5.7821609516395256e-05]","CapEx-Plan für Umweltziel I ""Klimaschutz"" Für Investitions- und Betriebsausgaben, die zu einer Ausweitung von taxonomiekonformen Wirtschaftstätigkeite"
BMWGroup,2023,Bis zum Ende der Dekade,unsicher,0.3842986822128296,0.0055882930755615234,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.3842986822128296, 0.37871038913726807, 0.23699088394641876]",Bis zum Ende der Dekade
BMWGroup,2023,Umwandlung in taxonomiekonforme(n) Wirtschaftstätigkeiten,konkrete Maßnahme,0.5732502937316895,0.2883601486682892,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5732502937316895, 0.28489014506340027, 0.14185963571071625]",Umwandlung in taxonomiekonforme(n) Wirtschaftstätigkeiten
BMWGroup,2023,"Herstellung von CO2-armen Verkehrstechnologien: 68.473 Mio. € (2023), 55.989 Mio. € (2022)",konkrete Maßnahme,0.8481042385101318,0.7694874256849289,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8481042385101318, 0.07861681282520294, 0.07327893376350403]","Herstellung von CO2-armen Verkehrstechnologien: 68.473 Mio. € (2023), 55.989 Mio. € (2022)"
BMWGroup,2023,"Beförderung mit Motorrädern, Personenkraftwagen und leichten Nutzfahrzeugen: 24.847 Mio. € (2023), 16.520 Mio. € (2022)",unsicher,0.4808640480041504,0.0663333535194397,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4808640480041504, 0.4145306944847107, 0.10460526496171951]","Beförderung mit Motorrädern, Personenkraftwagen und leichten Nutzfahrzeugen: 24.847 Mio. € (2023), 16.520 Mio. € (2022)"
BMWGroup,2023,* einen vollelektrischen Antrieb (konkretes Ziel: vollständiger Umstieg auf Elektroantriebe),konkrete Maßnahme,0.5355996489524841,0.1429804563522339,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5355996489524841, 0.39261919260025024, 0.07178112119436264]",* einen vollelektrischen Antrieb (konkretes Ziel: vollständiger Umstieg auf Elektroantriebe)
BMWGroup,2023,* verstärkter Einsatz von Sekundärrohstoffen (kein konkretes Ziel),unsicher,0.49198466539382935,0.08689373731613159,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.49198466539382935, 0.40509092807769775, 0.10292436182498932]",* verstärkter Einsatz von Sekundärrohstoffen (kein konkretes Ziel)
BMWGroup,2023,* ressourcenschonende Produktion (kein konkretes Ziel),vage Behauptung,0.9819689393043518,0.9702884592115879,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9819689393043518, 0.0116804800927639, 0.006350567098706961]",* ressourcenschonende Produktion (kein konkretes Ziel)
BMWGroup,2023,* zirkuläre Mobilität (kein konkretes Ziel),vage Behauptung,0.7050356864929199,0.4718574583530426,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.7050356864929199, 0.23317822813987732, 0.06178608164191246]",* zirkuläre Mobilität (kein konkretes Ziel)
BMWGroup,2023,Es gibt nur ein Nachhaltigkeitsversprechen mit einem konkreten Ziel: den vollelektrischen Antrieb.,konkrete Maßnahme,0.9963862299919128,0.9931254480034113,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9963862299919128, 0.0032607819885015488, 0.00035303871845826507]",Es gibt nur ein Nachhaltigkeitsversprechen mit einem konkreten Ziel: den vollelektrischen Antrieb.
BMWGroup,2023,"Emissionen reduzieren,",konkrete Maßnahme,0.7712429761886597,0.6371801346540451,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7712429761886597, 0.13406284153461456, 0.09469415992498398]","Emissionen reduzieren,"
BMWGroup,2023,"Unfallrisiken senken,",konkrete Maßnahme,0.8502946496009827,0.7666380777955055,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8502946496009827, 0.08365657180547714, 0.06604867428541183]","Unfallrisiken senken,"
BMWGroup,2023,Staus verringern.,konkrete Maßnahme,0.7019660472869873,0.5344183892011642,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7019660472869873, 0.16754765808582306, 0.13048624992370605]",Staus verringern.
BMWGroup,2023,"Die BMW Group orientiert sich an den Bedürfnissen ihrer Kundinnen und Kunden weltweit. Dazu entwickeln wir bestehende Antriebstechnologien im Sinne von Effizienz, CO2-Einsparung und Ressourcenschonung permanent weiter.",konkrete Maßnahme,0.9622272253036499,0.9326263070106506,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9622272253036499, 0.029600918292999268, 0.008171855472028255]",Die BMW Group orientiert sich an den Bedürfnissen ihrer Kundinnen und Kunden weltweit. Dazu entwickeln wir bestehende Antriebstechnologien im Sinne vo
BMWGroup,2023,"leistungsstarke, innovative und nachhaltig produzierte Batteriezellen",konkrete Maßnahme,0.9294959306716919,0.8804863654077053,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9294959306716919, 0.04900956526398659, 0.021494491025805473]","leistungsstarke, innovative und nachhaltig produzierte Batteriezellen"
BMWGroup,2023,CO2-Emissionen in der Zellproduktion werden dabei um bis zu 60% verringert,konkrete Maßnahme,0.7274361252784729,0.5907549262046814,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7274361252784729, 0.1366811990737915, 0.1358826756477356]",CO2-Emissionen in der Zellproduktion werden dabei um bis zu 60% verringert
BMWGroup,2023,den Aufbau eines europaweiten Ökosystems für intelligentes Laden zu Hause zum Ziel hat.,konkrete Maßnahme,0.9973496794700623,0.9957060640444979,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9973496794700623, 0.0016436154255643487, 0.0010066862450912595]",den Aufbau eines europaweiten Ökosystems für intelligentes Laden zu Hause zum Ziel hat.
BMWGroup,2023,"""In den kommenden Jahren soll es ausgebaut und um zusätzliche Umfänge erweitert werden, um schließlich auch bidirektionales Laden zu ermöglichen.""",konkrete Maßnahme,0.6131314635276794,0.31721898913383484,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6131314635276794, 0.2959124743938446, 0.09095602482557297]","""In den kommenden Jahren soll es ausgebaut und um zusätzliche Umfänge erweitert werden, um schließlich auch bidirektionales Laden zu ermöglichen."""
BMWGroup,2023,Eine Strategie für nachhaltige Mobilität im Großraum München entstehen.,konkrete Maßnahme,0.9992931485176086,0.9988499134487938,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9992931485176086, 0.000443235068814829, 0.000263635884039104]",Eine Strategie für nachhaltige Mobilität im Großraum München entstehen.
BMWGroup,2023,Ziel ist der Aufbau eines europaweit flächendeckenden und leistungsstarken HighPower-Charging-Netzwerkes für Elektrofahrzeuge.,konkrete Maßnahme,0.5426324605941772,0.21415144205093384,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5426324605941772, 0.3284810185432434, 0.12888650596141815]",Ziel ist der Aufbau eines europaweit flächendeckenden und leistungsstarken HighPower-Charging-Netzwerkes für Elektrofahrzeuge.
BMWGroup,2023,"Bis 2025 soll der Anteil an elektrischen Fahrten auf 50% steigen, ab 2030 sollen Nutzerinnen und Nutzer vollständig elektrisch unterwegs sein.",konkrete Maßnahme,0.600735604763031,0.367314875125885,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.600735604763031, 0.233420729637146, 0.1658436506986618]","Bis 2025 soll der Anteil an elektrischen Fahrten auf 50% steigen, ab 2030 sollen Nutzerinnen und Nutzer vollständig elektrisch unterwegs sein."
BMWGroup,2023,"""die Emissionsbelastung im Fahrzeuginnenraum auf ein Minimum zu reduzieren.""",konkrete Maßnahme,0.7345766425132751,0.592033326625824,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7345766425132751, 0.14254331588745117, 0.1228800043463707]","""die Emissionsbelastung im Fahrzeuginnenraum auf ein Minimum zu reduzieren."""
BMWGroup,2023,"""um den Schutz von Kundendaten trotz der Herausforderung aus der steigenden Zahl digitalisierter Angebote sicherzustellen, entwickeln wir unsere Managementsysteme stetig weiter und reagieren umgehend auf eingehende Hinweise zu Datenschutzrisiken.""",konkrete Maßnahme,0.6423859000205994,0.4088185280561447,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6423859000205994, 0.23356737196445465, 0.1240466758608818]","""um den Schutz von Kundendaten trotz der Herausforderung aus der steigenden Zahl digitalisierter Angebote sicherzustellen, entwickeln wir unsere Manag"
BMWGroup,2023,"""mit dem Ziel, unser hohes Schutzniveau aufrechtzuerhalten.""",konkrete Maßnahme,0.8290376663208008,0.717984214425087,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8290376663208008, 0.1110534518957138, 0.05990884453058243]","""mit dem Ziel, unser hohes Schutzniveau aufrechtzuerhalten."""
BMWGroup,2023,Die BMW Group hat sich den Pariser Klimaschutzzielen verpflichtet.,konkrete Maßnahme,0.9975711703300476,0.9961975733749568,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9975711703300476, 0.0013735969550907612, 0.0010552324820309877]",Die BMW Group hat sich den Pariser Klimaschutzzielen verpflichtet.
BMWGroup,2023,"""Wir möchten unseren Beitrag zur fortschreitenden Dekarbonisierung leisten. Daher haben wir eine Strategie entwickelt, die die CO2-Reduzierung ganzheitlich im Blick behält.""",konkrete Maßnahme,0.9996203184127808,0.9993529658240732,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996203184127808, 0.00026735258870758116, 0.0001123232432291843]","""Wir möchten unseren Beitrag zur fortschreitenden Dekarbonisierung leisten. Daher haben wir eine Strategie entwickelt, die die CO2-Reduzierung ganzhei"
BMWGroup,2023,"""Die Reduzierung von CO2-Emissionen in der Lieferkette ist daher eines unserer Auswahlkriterien von Lieferanten bei der Auftragsvergabe.""",konkrete Maßnahme,0.9993132948875427,0.9987702209618874,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9993132948875427, 0.0005430739256553352, 0.0001436194870620966]","""Die Reduzierung von CO2-Emissionen in der Lieferkette ist daher eines unserer Auswahlkriterien von Lieferanten bei der Auftragsvergabe."""
BMWGroup,2023,CO2Emissionen in der Lieferkette Die dazu von der Science Based Target initiative (SBTi) validierten Ziele der BMW Group sind Bestandteil des integrierten Konzernzielesystems.,konkrete Maßnahme,0.9988160729408264,0.9980683292960748,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9988160729408264, 0.0007477436447516084, 0.0004361550381872803]",CO2Emissionen in der Lieferkette Die dazu von der Science Based Target initiative (SBTi) validierten Ziele der BMW Group sind Bestandteil des integrie
BMWGroup,2023,"spezifische CO2-Vorgaben abgeleitet mit dem Ziel, über die Fahrzeuggenerationen hinweg jeweils substanzielle Verbesserungen zu erreichen.",konkrete Maßnahme,0.9994207620620728,0.9990755261387676,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994207620620728, 0.00034523592330515385, 0.00023405499814543873]","spezifische CO2-Vorgaben abgeleitet mit dem Ziel, über die Fahrzeuggenerationen hinweg jeweils substanzielle Verbesserungen zu erreichen."
BMWGroup,2023,"""Die Basis für unsere Maßnahmen zur CO2Reduzierung bilden unter anderem Emissionsvorgaben auf Material- und Bauteilebene.""",konkrete Maßnahme,0.9992889165878296,0.9988567956897896,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9992889165878296, 0.0004321208980400115, 0.0002789982536341995]","""Die Basis für unsere Maßnahmen zur CO2Reduzierung bilden unter anderem Emissionsvorgaben auf Material- und Bauteilebene."""
BMWGroup,2023,"Die BMW Group beabsichtigt, bis spätestens 2050 ""Net Zero"" (Netto-Null) bezüglich ihrer CO2-Emissionen über die gesamte Wertschöpfungskette1 zu erreichen.",konkrete Maßnahme,0.9442632794380188,0.9067178554832935,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9442632794380188, 0.037545423954725266, 0.018191276118159294]","Die BMW Group beabsichtigt, bis spätestens 2050 ""Net Zero"" (Netto-Null) bezüglich ihrer CO2-Emissionen über die gesamte Wertschöpfungskette1 zu erreic"
BMWGroup,2023,"CO2Reduzierungsziele bis 2030, die im Jahr 2021 durch die SBTi validiert wurden und im Einklang mit dem Pariser Klimaziel zur Begrenzung der globalen Erwärmung stehen.",konkrete Maßnahme,0.9991034865379333,0.9984237910830416,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9991034865379333, 0.0006796954548917711, 0.0002168198407161981]","CO2Reduzierungsziele bis 2030, die im Jahr 2021 durch die SBTi validiert wurden und im Einklang mit dem Pariser Klimaziel zur Begrenzung der globalen "
