company,year,text,label,score,score_diff,all_labels,all_scores,text_short
VolkswagenGroup,2023,"• VOC-Emissionen pro Fahrzeug: –68,7 % (2022: –66,0 %)",konkrete Maßnahme,0.5152190327644348,0.26289230585098267,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5152190327644348, 0.25232672691345215, 0.23245428502559662]","• VOC-Emissionen pro Fahrzeug: –68,7 % (2022: –66,0 %)"
VolkswagenGroup,2023,"""Verbesserung der Umweltauswirkungen unserer Fabriken ... die UEP verbesserte sich insgesamt deutlich von –37,4 % auf –44,2 %.""",konkrete Maßnahme,0.8897475004196167,0.8312339745461941,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8897475004196167, 0.05851352587342262, 0.051738958805799484]","""Verbesserung der Umweltauswirkungen unserer Fabriken ... die UEP verbesserte sich insgesamt deutlich von –37,4 % auf –44,2 %."""
VolkswagenGroup,2023,"Umweltschutz in der Fertigung verankern: Zero Impact Factory Mit der Funktionalbereichsstrategie one.PRODUCTION planen wir die Produktion von morgen. Ressourceneinsatz und Emissionen der Standorte des Volkswagen Konzerns erfordern dabei besondere Aufmerksamkeit. Im Programm ""Zero Impact Factory"" entwickeln wir konkrete Schritte hin zu einer nachhaltigeren Produktion.",konkrete Maßnahme,0.9997062087059021,0.9994665348349372,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9997062087059021, 0.0002396738709649071, 5.410885933088139e-05]",Umweltschutz in der Fertigung verankern: Zero Impact Factory Mit der Funktionalbereichsstrategie one.PRODUCTION planen wir die Produktion von morgen. 
VolkswagenGroup,2023,"""insbesondere in den Handlungsfeldern Klimaschutz und Energie, Emissionen, Wasser und Abfall.""",konkrete Maßnahme,0.9986907839775085,0.9980087100993842,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9986907839775085, 0.0006820738781243563, 0.0006271298625506461]","""insbesondere in den Handlungsfeldern Klimaschutz und Energie, Emissionen, Wasser und Abfall."""
VolkswagenGroup,2023,Strategische Reduzierung von Ressourcen und Emissionen,konkrete Maßnahme,0.9959708452224731,0.9936786745674908,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9959708452224731, 0.0022921706549823284, 0.001736992970108986]",Strategische Reduzierung von Ressourcen und Emissionen
VolkswagenGroup,2023,Umweltentlastung Produktion (UEP),konkrete Maßnahme,0.9140610098838806,0.8702104277908802,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9140610098838806, 0.04385058209300041, 0.042088404297828674]",Umweltentlastung Produktion (UEP)
VolkswagenGroup,2023,45 % 2010–2025 global lokal,unsicher,0.4929439127445221,0.14236876368522644,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4929439127445221, 0.35057514905929565, 0.15648096799850464]",45 % 2010–2025 global lokal
VolkswagenGroup,2023,Zero Impact Factory – ökologische Transformation der Konzernproduktion,konkrete Maßnahme,0.9787682890892029,0.9651569342240691,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9787682890892029, 0.013611354865133762, 0.007620379328727722]",Zero Impact Factory – ökologische Transformation der Konzernproduktion
VolkswagenGroup,2023,"Bis 2050 streben wir einen ""Zero Impact""-Status für alle Standorte zur Fertigung von Pkw und leichten Nutzfahrzeugen an.",konkrete Maßnahme,0.9333349466323853,0.891138818114996,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9333349466323853, 0.0421961285173893, 0.02446899190545082]","Bis 2050 streben wir einen ""Zero Impact""-Status für alle Standorte zur Fertigung von Pkw und leichten Nutzfahrzeugen an."
VolkswagenGroup,2023,Durch eine Kreislaufführung beziehungsweise die Rückfüh rung von Kühl- und Prozesswasser können der Frischwasser bedarf sowie die Abwassermenge deutlich gesenkt werden. An allen unseren Konzernstandorten fördern wir wasserspa rende Prozesse in der Produktion mit zentralen Vorgaben.,konkrete Maßnahme,0.7546465992927551,0.576797217130661,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7546465992927551, 0.17784938216209412, 0.06750401109457016]",Durch eine Kreislaufführung beziehungsweise die Rückfüh rung von Kühl- und Prozesswasser können der Frischwasser bedarf sowie die Abwassermenge deutli
VolkswagenGroup,2023,"Der spezifische Frischwasser verbrauch für die Fertigung von Pkw und leichten Nutzfahr zeugen ist von 2010 bis 2023 um 24,7 % pro Fahrzeug ge sunken",konkrete Maßnahme,0.7883728742599487,0.6384959071874619,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7883728742599487, 0.14987696707248688, 0.061750128865242004]","Der spezifische Frischwasser verbrauch für die Fertigung von Pkw und leichten Nutzfahr zeugen ist von 2010 bis 2023 um 24,7 % pro Fahrzeug ge sunken"
VolkswagenGroup,2023,"""Wir haben [...] entsprechende Handlungsfelder definiert, um im Rahmen unseres wirtschaftlichen Handelns unseren Beitrag zum Erreichen dieser Ziele zu leisten.""",konkrete Maßnahme,0.7897652983665466,0.6591924726963043,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7897652983665466, 0.1305728256702423, 0.07966183125972748]","""Wir haben [...] entsprechende Handlungsfelder definiert, um im Rahmen unseres wirtschaftlichen Handelns unseren Beitrag zum Erreichen dieser Ziele zu"
VolkswagenGroup,2023,Im Rahmen des CBD und der 15. Weltnaturkonferenz (CBD COP 15) haben wir im Jahr 2022 unser Biodiversität-Commitment mit seinen sechs Handlungsfeldern weiter konkretisiert.,konkrete Maßnahme,0.9994288682937622,0.9990768203279004,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994288682937622, 0.00035204796586185694, 0.00021901891159359366]",Im Rahmen des CBD und der 15. Weltnaturkonferenz (CBD COP 15) haben wir im Jahr 2022 unser Biodiversität-Commitment mit seinen sechs Handlungsfeldern 
VolkswagenGroup,2023,Wir unterstützen die Initiative Action Agenda for Nature and People des CBD,konkrete Maßnahme,0.9991104602813721,0.9986189744086005,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9991104602813721, 0.000491485872771591, 0.0003980174078606069]",Wir unterstützen die Initiative Action Agenda for Nature and People des CBD
VolkswagenGroup,2023,"""lokale Maßnahmen umfassen das Anlegen von Blühwiesen, das Anpflanzen von Bäumen und Sträuchern und das Aufstellen von Nisthilfen für Fledermäuse, Vögel und Insekten.""",konkrete Maßnahme,0.9967284202575684,0.994407466147095,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9967284202575684, 0.0023209541104733944, 0.0009506589849479496]","""lokale Maßnahmen umfassen das Anlegen von Blühwiesen, das Anpflanzen von Bäumen und Sträuchern und das Aufstellen von Nisthilfen für Fledermäuse, Vög"
VolkswagenGroup,2023,Um die Biodiversität an den Produktionsstandorten transparent zu machen und schrittweise zu erhöhen,konkrete Maßnahme,0.9064549207687378,0.8556274101138115,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9064549207687378, 0.0508275106549263, 0.042717546224594116]",Um die Biodiversität an den Produktionsstandorten transparent zu machen und schrittweise zu erhöhen
VolkswagenGroup,2023,"* ""Maßnahmen@Web""",unsicher,0.4869315028190613,0.12648546695709229,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4869315028190613, 0.360446035861969, 0.15262244641780853]","* ""Maßnahmen@Web"""
VolkswagenGroup,2023,* Umgesetzte Maßnahmen,unsicher,0.4643288552761078,0.06091296672821045,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4643288552761078, 0.40341588854789734, 0.13225522637367249]",* Umgesetzte Maßnahmen
VolkswagenGroup,2023,* Standorte mit ISO-14001-Zertifizierung oder EMAS-Validierung:,konkrete Maßnahme,0.908197820186615,0.8427765741944313,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.908197820186615, 0.06542124599218369, 0.0263809971511364]",* Standorte mit ISO-14001-Zertifizierung oder EMAS-Validierung:
VolkswagenGroup,2023,"+ Volkswagen Konzern: 106 (2023), 105 (2022)",fragwürdige Nachhaltigkeitsaussage,0.5406677722930908,0.2225150465965271,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.5406677722930908, 0.3181527256965637, 0.1411794275045395]","+ Volkswagen Konzern: 106 (2023), 105 (2022)"
VolkswagenGroup,2023,"+ bezogen auf Mitarbeiterzahl in %: 99,9 (2023), 98,3 (2022)",unsicher,0.459699809551239,0.011525124311447144,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.459699809551239, 0.44817468523979187, 0.09212550520896912]","+ bezogen auf Mitarbeiterzahl in %: 99,9 (2023), 98,3 (2022)"
VolkswagenGroup,2023,* Standorte mit ISO-50001-Zertifizierung:,konkrete Maßnahme,0.5533158779144287,0.17488017678260803,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5533158779144287, 0.3784357011318207, 0.06824850291013718]",* Standorte mit ISO-50001-Zertifizierung:
VolkswagenGroup,2023,"+ Volkswagen Konzern: 64 (2023), 61 (2022)",fragwürdige Nachhaltigkeitsaussage,0.5199769139289856,0.16503706574440002,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.5199769139289856, 0.35493984818458557, 0.12508326768875122]","+ Volkswagen Konzern: 64 (2023), 61 (2022)"
VolkswagenGroup,2023,"+ bezogen auf Endenergieverbrauch der Produktionsstandorte in %: 88,5 (2023), 80,0 (2022)",konkrete Maßnahme,0.5411897301673889,0.22397145628929138,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5411897301673889, 0.31721827387809753, 0.14159198105335236]","+ bezogen auf Endenergieverbrauch der Produktionsstandorte in %: 88,5 (2023), 80,0 (2022)"
VolkswagenGroup,2023,* Umweltentlastung Produktion (UEP) | GRI 302-5:,konkrete Maßnahme,0.8790736198425293,0.8086638152599335,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8790736198425293, 0.07040980458259583, 0.050516560673713684]",* Umweltentlastung Produktion (UEP) | GRI 302-5:
VolkswagenGroup,2023,"+ Veränderung UEP, gesamt in %: –44,2 (2023), –37,4 (2022)",unsicher,0.43962496519088745,0.0686998963356018,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.43962496519088745, 0.37092506885528564, 0.1894499808549881]","+ Veränderung UEP, gesamt in %: –44,2 (2023), –37,4 (2022)"
VolkswagenGroup,2023,"+ Veränderung spezifischer Energiebedarf in %: –21,0 (2023), –14,2 (2022)",unsicher,0.48777350783348083,0.17651233077049255,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.48777350783348083, 0.3112611770629883, 0.20096533000469208]","+ Veränderung spezifischer Energiebedarf in %: –21,0 (2023), –14,2 (2022)"
VolkswagenGroup,2023,"+ Veränderung spezifische CO2-Emissionen in %: –51,0 (2023), –43,0 (2022)",konkrete Maßnahme,0.6237918734550476,0.3967635780572891,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6237918734550476, 0.22702829539775848, 0.1491798609495163]","+ Veränderung spezifische CO2-Emissionen in %: –51,0 (2023), –43,0 (2022)"
VolkswagenGroup,2023,"+ Veränderung spezifische VOC-Emissionen in %: –68,7 (2023), –66,0 (2022)",konkrete Maßnahme,0.5312910079956055,0.2572711408138275,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5312910079956055, 0.27401986718177795, 0.1946890503168106]","+ Veränderung spezifische VOC-Emissionen in %: –68,7 (2023), –66,0 (2022)"
VolkswagenGroup,2023,"+ Veränderung spezifischer Wasserverbrauch in %: –24,7 (2023), –17,3 (2022)",konkrete Maßnahme,0.5187985301017761,0.22976154088974,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5187985301017761, 0.28903698921203613, 0.19216443598270416]","+ Veränderung spezifischer Wasserverbrauch in %: –24,7 (2023), –17,3 (2022)"
VolkswagenGroup,2023,"+ Veränderung spezifischer Abfall zur Beseitigung in %: –75,9 (2023), –68,5 (2022)",konkrete Maßnahme,0.8585807085037231,0.780440978705883,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8585807085037231, 0.07813972979784012, 0.06327948719263077]","+ Veränderung spezifischer Abfall zur Beseitigung in %: –75,9 (2023), –68,5 (2022)"
VolkswagenGroup,2023,Bis 2025 wird der zusätzliche jährliche GRC-Regelprozess durch ein standardisiertes IKS ersetzt.,konkrete Maßnahme,0.5545499324798584,0.271589994430542,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5545499324798584, 0.2829599380493164, 0.16249023377895355]",Bis 2025 wird der zusätzliche jährliche GRC-Regelprozess durch ein standardisiertes IKS ersetzt.
VolkswagenGroup,2023,Die Master-Kontroll kataloge werden jährlich auf Aktualität hin geprüft und bei Bedarf angepasst.,konkrete Maßnahme,0.8013884425163269,0.6983023434877396,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8013884425163269, 0.10308609902858734, 0.09552545100450516]",Die Master-Kontroll kataloge werden jährlich auf Aktualität hin geprüft und bei Bedarf angepasst.
VolkswagenGroup,2023,"Wir werden unsere Beschaffungssysteme erweitern, um Abhängigkeiten bzw. unzureichende Substituierbarkeiten von Lieferanten frühzeitig zu erkennen und diesen entgegenzuwirken.",konkrete Maßnahme,0.5006510615348816,0.12568077445030212,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5006510615348816, 0.37497028708457947, 0.12437871843576431]","Wir werden unsere Beschaffungssysteme erweitern, um Abhängigkeiten bzw. unzureichende Substituierbarkeiten von Lieferanten frühzeitig zu erkennen und "
VolkswagenGroup,2023,Dekarbonisierung,konkrete Maßnahme,0.8060353994369507,0.6399225145578384,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8060353994369507, 0.16611288487911224, 0.027851684018969536]",Dekarbonisierung
VolkswagenGroup,2023,Kreislaufwirtschaft,konkrete Maßnahme,0.9076723456382751,0.8409179523587227,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9076723456382751, 0.06675439327955246, 0.025573264807462692]",Kreislaufwirtschaft
VolkswagenGroup,2023,"Bis 2050 beabsichtigen wir, ein bilanziell CO2-neutrales Unternehmen zu sein.",konkrete Maßnahme,0.9780140519142151,0.9600485432893038,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9780140519142151, 0.01796550862491131, 0.004020407795906067]","Bis 2050 beabsichtigen wir, ein bilanziell CO2-neutrales Unternehmen zu sein."
VolkswagenGroup,2023,"""Aligned with Society and Environment""",konkrete Maßnahme,0.9631140232086182,0.9355782940983772,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9631140232086182, 0.027535729110240936, 0.009350279346108437]","""Aligned with Society and Environment"""
VolkswagenGroup,2023,Auf dem Weg zum bilanziell CO2-neutralen Unternehmen,konkrete Maßnahme,0.9335092902183533,0.8767037056386471,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9335092902183533, 0.05680558457970619, 0.009685128927230835]",Auf dem Weg zum bilanziell CO2-neutralen Unternehmen
VolkswagenGroup,2023,* Bis 2050 soll der globale Temperaturanstieg auf deutlich unter 2 Grad Celsius begrenzt werden.,konkrete Maßnahme,0.6101855039596558,0.4051993042230606,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6101855039596558, 0.20498619973659515, 0.1848282814025879]",* Bis 2050 soll der globale Temperaturanstieg auf deutlich unter 2 Grad Celsius begrenzt werden.
VolkswagenGroup,2023,* Bis zum Jahr 2050 will Volkswagen ein bilanziell CO2-neutrales Unternehmen sein.,konkrete Maßnahme,0.7920972108840942,0.6292759776115417,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7920972108840942, 0.1628212332725525, 0.04508155956864357]",* Bis zum Jahr 2050 will Volkswagen ein bilanziell CO2-neutrales Unternehmen sein.
VolkswagenGroup,2023,* Bis 2030 wollen wir den CO2-Fußabdruck unserer Pkw und leichten Nutzfahrzeuge um 30 % (gegenüber 2018) pro Fahrzeug verringern.,konkrete Maßnahme,0.7935708165168762,0.6598464101552963,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7935708165168762, 0.1337244063615799, 0.07270470261573792]",* Bis 2030 wollen wir den CO2-Fußabdruck unserer Pkw und leichten Nutzfahrzeuge um 30 % (gegenüber 2018) pro Fahrzeug verringern.
VolkswagenGroup,2023,Die Umstellung der gesamten Stromversorgung der Werke auf erneuerbare Energien.,konkrete Maßnahme,0.8848313093185425,0.8119868338108063,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8848313093185425, 0.0728444755077362, 0.04232415184378624]",Die Umstellung der gesamten Stromversorgung der Werke auf erneuerbare Energien.
VolkswagenGroup,2023,"""mehr als zwei Drittel (68 %) der zwischen 2023 und 2027 geplanten Investitionen ... in die Zukunftsfelder ... Elektrifizierung.""",konkrete Maßnahme,0.6083906888961792,0.303069531917572,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6083906888961792, 0.3053211569786072, 0.08628814667463303]","""mehr als zwei Drittel (68 %) der zwischen 2023 und 2027 geplanten Investitionen ... in die Zukunftsfelder ... Elektrifizierung."""
VolkswagenGroup,2023,"goTOzero, das für eine bilanziell CO2-neutrale Wirtschaftsweise steht.",konkrete Maßnahme,0.9938703775405884,0.9889180934987962,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9938703775405884, 0.004952284041792154, 0.0011774200247600675]","goTOzero, das für eine bilanziell CO2-neutrale Wirtschaftsweise steht."
VolkswagenGroup,2023,Dekarbonisierung |,konkrete Maßnahme,0.7904258966445923,0.6157506853342056,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7904258966445923, 0.17467521131038666, 0.03489888086915016]",Dekarbonisierung |
VolkswagenGroup,2023,"Dekarbonisierung, Nachhaltigkeitsmanagement",konkrete Maßnahme,0.9839526414871216,0.9751866925507784,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9839526414871216, 0.008765948936343193, 0.007281433790922165]","Dekarbonisierung, Nachhaltigkeitsmanagement"
VolkswagenGroup,2023,DKI-Ziel erreichen,konkrete Maßnahme,0.8570051193237305,0.7582587003707886,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8570051193237305, 0.0987464189529419, 0.044248469173908234]",DKI-Ziel erreichen
VolkswagenGroup,2023,"""Die Energieversorgung wird langfristig auf erneuerbare Energien umgestellt""",konkrete Maßnahme,0.9060235619544983,0.839658297598362,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9060235619544983, 0.06636526435613632, 0.027611177414655685]","""Die Energieversorgung wird langfristig auf erneuerbare Energien umgestellt"""
VolkswagenGroup,2023,"""die Zerti fizierung seiner selbst gesetzten Dekarbonisierungs ziele""",konkrete Maßnahme,0.9972952008247375,0.9954200679203495,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9972952008247375, 0.0018751329043880105, 0.0008296510204672813]","""die Zerti fizierung seiner selbst gesetzten Dekarbonisierungs ziele"""
VolkswagenGroup,2023,"""das Risiko durch die erfahrungsbasierte und frühzeitige Identifikation von Schwachstellen im Rahmen der Produktentstehung mit dem Ziel, Fahrzeuganläufe konzernweit hinsichtlich Stückzahl, Qualität und Termingerechtigkeit zu sichern.""",konkrete Maßnahme,0.9598824977874756,0.9345263335853815,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9598824977874756, 0.025356164202094078, 0.014761261641979218]","""das Risiko durch die erfahrungsbasierte und frühzeitige Identifikation von Schwachstellen im Rahmen der Produktentstehung mit dem Ziel, Fahrzeuganläu"
VolkswagenGroup,2023,Es gibt kein explizites Nachhaltigkeitsversprechen mit einem konkreten Ziel im Text.,vage Behauptung,0.997530460357666,0.9958573945332319,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.997530460357666, 0.0016730658244341612, 0.0007964987307786942]",Es gibt kein explizites Nachhaltigkeitsversprechen mit einem konkreten Ziel im Text.
VolkswagenGroup,2023,Transformation des Unternehmens hin zu einem führenden Anbieter nachhaltiger Mobilität,konkrete Maßnahme,0.9651575684547424,0.9401612896472216,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9651575684547424, 0.024996278807520866, 0.00984620675444603]",Transformation des Unternehmens hin zu einem führenden Anbieter nachhaltiger Mobilität
VolkswagenGroup,2023,"""stetig neue und verbrauchsgünstige Fahrzeuge und alternative Antriebe entwickelt werden""",konkrete Maßnahme,0.7308301329612732,0.5562226474285126,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7308301329612732, 0.17460748553276062, 0.0945623368024826]","""stetig neue und verbrauchsgünstige Fahrzeuge und alternative Antriebe entwickelt werden"""
VolkswagenGroup,2023,Dekarbonisierungsziele,konkrete Maßnahme,0.9860011339187622,0.9760278733447194,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9860011339187622, 0.009973260574042797, 0.004025628324598074]",Dekarbonisierungsziele
VolkswagenGroup,2023,"""gezielte Förderung des Aufbaus zusätzlicher Erzeugungskapazitäten für Strom aus erneuerbaren Quellen""",konkrete Maßnahme,0.9922845363616943,0.9867955460213125,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9922845363616943, 0.005488990340381861, 0.002226432552561164]","""gezielte Förderung des Aufbaus zusätzlicher Erzeugungskapazitäten für Strom aus erneuerbaren Quellen"""
VolkswagenGroup,2023,Reduktionsziele sowie Dekarbonisierungsstrategie,konkrete Maßnahme,0.9974746108055115,0.9960767903830856,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9974746108055115, 0.0013978204224258661, 0.001127576339058578]",Reduktionsziele sowie Dekarbonisierungsstrategie
VolkswagenGroup,2023,Emissionsreduktionsziele,konkrete Maßnahme,0.9175373911857605,0.8731314577162266,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9175373911857605, 0.04440593346953392, 0.038056664168834686]",Emissionsreduktionsziele
VolkswagenGroup,2023,Der Text enthält kein Nachhaltigkeitsversprechen mit einem konkreten Ziel.,vage Behauptung,0.9912510514259338,0.9841134687885642,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9912510514259338, 0.007137582637369633, 0.001611383049748838]",Der Text enthält kein Nachhaltigkeitsversprechen mit einem konkreten Ziel.
VolkswagenGroup,2023,"Dazu zäh len etwa Maßnahmen für eine effizientere Beleuchtung auf LED-Basis, eine modernisierte Wärme- und Kälte versorgung an den Standorten oder auch optimierte Wasch- und Trocknungsprozesse in der Produktion.",konkrete Maßnahme,0.9698827266693115,0.9508060943335295,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9698827266693115, 0.01907663233578205, 0.011040708981454372]","Dazu zäh len etwa Maßnahmen für eine effizientere Beleuchtung auf LED-Basis, eine modernisierte Wärme- und Kälte versorgung an den Standorten oder auc"
VolkswagenGroup,2023,CO2-Neutralität bis 2050,konkrete Maßnahme,0.6723304390907288,0.3942764401435852,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6723304390907288, 0.27805399894714355, 0.049615565687417984]",CO2-Neutralität bis 2050
VolkswagenGroup,2023,"* Das ""2°C Scenario"" (2DS)",unsicher,0.4996761679649353,0.14982253313064575,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4996761679649353, 0.34985363483428955, 0.15047018229961395]","* Das ""2°C Scenario"" (2DS)"
VolkswagenGroup,2023,"* Das ""Beyond 2°C Scenario"" (B2DS)",konkrete Maßnahme,0.5277566313743591,0.2322896122932434,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5277566313743591, 0.2954670190811157, 0.17677633464336395]","* Das ""Beyond 2°C Scenario"" (B2DS)"
VolkswagenGroup,2023,* Bilanzielle CO2-Neutralität des Konzerns bis 2050,konkrete Maßnahme,0.8591576814651489,0.7457984387874603,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8591576814651489, 0.1133592426776886, 0.027483057230710983]",* Bilanzielle CO2-Neutralität des Konzerns bis 2050
VolkswagenGroup,2023,"""Um die UN-Klimaziele zu erreichen""",konkrete Maßnahme,0.9762235283851624,0.9564995300024748,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9762235283851624, 0.01972399838268757, 0.004052429925650358]","""Um die UN-Klimaziele zu erreichen"""
VolkswagenGroup,2023,Bis 2035 noch über die Hälfte des Marktanteils behalten.,unsicher,0.48892250657081604,0.2246529459953308,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.48892250657081604, 0.26426956057548523, 0.24680791795253754]",Bis 2035 noch über die Hälfte des Marktanteils behalten.
VolkswagenGroup,2023,die Energieversorgung in der gesamten Wertschöpfungskette und in allen Lebensphasen eines Fahrzeugs sukzessive auf regenerative Energie umstellt.,konkrete Maßnahme,0.8362866640090942,0.74543347209692,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8362866640090942, 0.09085319191217422, 0.07286014407873154]",die Energieversorgung in der gesamten Wertschöpfungskette und in allen Lebensphasen eines Fahrzeugs sukzessive auf regenerative Energie umstellt.
VolkswagenGroup,2023,den durchschnittlichen globalen Temperaturanstieg bis 2100 auf 2 Grad Celsius zu begrenzen,konkrete Maßnahme,0.6427457332611084,0.45697034895420074,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6427457332611084, 0.18577538430690765, 0.17147888243198395]",den durchschnittlichen globalen Temperaturanstieg bis 2100 auf 2 Grad Celsius zu begrenzen
